"","city","state","count","city.state","lon","lat"
"1747","Whitehall","OH",1,"Whitehall ,  OH",-82.8854559,39.9667308
"1748","Whitehaven","TN",1,"Whitehaven ,  TN",-90.0466559,35.0277933
"1749","Whittier","CA",3,"Whittier ,  CA",-118.032844,33.9791793
"1750","Wichita","KS",5,"Wichita ,  KS",-97.330053,37.6871761
"1751","Wichita Falls","TX",1,"Wichita Falls ,  TX",-98.4933873,33.9137085
"1752","Wilderville","OR",1,"Wilderville ,  OR",-123.4670077,42.382338
"1753","Wilhoit","AZ",1,"Wilhoit ,  AZ",-112.5868398,34.4258586
"1754","Wilkesboro","NC",1,"Wilkesboro ,  NC",-81.1606401,36.1459649
"1755","Wilkinsburg","PA",1,"Wilkinsburg ,  PA",-79.8819942,40.4417355
"1756","Williamsburg","KY",1,"Williamsburg ,  KY",-84.1596561,36.7434169
"1757","Wilmington","CA",1,"Wilmington ,  CA",-118.2643567,33.7857948
"1758","Wilmington","DE",3,"Wilmington ,  DE",-75.5483909,39.744655
"1759","Wilmington","NC",1,"Wilmington ,  NC",-77.8868117,34.2103894
"1760","Wilmore","KY",1,"Wilmore ,  KY",-84.6616105,37.8620226
"1761","Wimberley","TX",1,"Wimberley ,  TX",-98.0986204,29.9974362
"1762","Winchester","CA",1,"Winchester ,  CA",-117.0844733,33.706966
"1763","Winchester","VA",1,"Winchester ,  VA",-78.1633341,39.1856597
"1764","Wink","TX",1,"Wink ,  TX",-103.1598876,31.7512396
"1765","Winn Parish","LA",2,"Winn Parish ,  LA",-92.6586401,31.9196124
"1766","Winnie","TX",1,"Winnie ,  TX",-94.3840777,29.8202205
"1767","Winooski","VT",1,"Winooski ,  VT",-73.1856832,44.491438
"1768","Winslow","AZ",1,"Winslow ,  AZ",-110.6973571,35.0241873
"1769","Winston-Salem","NC",1,"Winston-Salem ,  NC",-80.244216,36.0998596
"1770","Winter Haven","FL",1,"Winter Haven ,  FL",-81.7328567,28.0222435
"1771","Wise County","VA",1,"Wise County ,  VA",-82.605118,37.0240877
"1772","Wolf Creek","OR",1,"Wolf Creek ,  OR",-123.3953424,42.6953954
"1773","Wood County","TX",1,"Wood County ,  TX",-95.3520876,32.8296216
"1774","Wood Lake","ND",1,"Wood Lake ,  ND",-98.8208889,47.8805328
"1775","Woodbridge","NJ",1,"Woodbridge ,  NJ",-74.2846022,40.5575986
"1776","Woodbridge","VA",1,"Woodbridge ,  VA",-77.2497049,38.6581722
"1777","Woodford","VA",1,"Woodford ,  VA",-77.4092467,38.113349
"1778","Woodland","WA",1,"Woodland ,  WA",-122.7439912,45.9045591
"1779","Woodstock","GA",1,"Woodstock ,  GA",-84.5193754,34.1014873
"1780","Woodville","CA",1,"Woodville ,  CA",-119.1989975,36.0935637
"1781","Woodville","GA",1,"Woodville ,  GA",-83.1059865,33.6715142
"1782","Wyoming","MI",2,"Wyoming ,  MI",-85.7053085,42.9133602
"1783","Yakima","WA",1,"Yakima ,  WA",-120.5058987,46.6020711
"1784","Yellville","AR",1,"Yellville ,  AR",-92.6848876,36.2261815
"1785","Yonkers","NY",1,"Yonkers ,  NY",-73.8987469,40.9312099
"1786","Yorba Linda","CA",1,"Yorba Linda ,  CA",-117.8132571,33.8885035
"1787","York","NE",1,"York ,  NE",-97.5920867,40.8673915
"1788","York","PA",1,"York ,  PA",-76.727745,39.9625984
"1789","York County","VA",1,"York County ,  VA",-76.3868797,37.2103925
"1790","Youngtown","AZ",1,"Youngtown ,  AZ",-112.3029362,33.5939281
"1791","Yuba City","CA",2,"Yuba City ,  CA",-121.6169108,39.1404477
"1792","Yuma","AZ",3,"Yuma ,  AZ",-114.6276916,32.6926512
"1793","Zanesville","OH",1,"Zanesville ,  OH",-82.0131924,39.9403453
"1794","Zion","IL",2,"Zion ,  IL",-87.8328505,42.4461322
